# time,ax,ay,az,gx,gy,gz,temperature
5.98000000,-0.16333008,-0.04711914,-0.32739258,-158.78048780,155.18292683,-1737.74390244,21.14176471
5.99000000,-0.15161133,-0.02075195,-0.36450195,-123.17073171,200.48780488,-1733.78048780,21.09470588
6.00000000,-0.13671875,-0.01660156,-0.25878906,-76.28048780,233.78048780,-1730.12195122,21.14176471
6.01000000,-0.12158203,-0.00927734,-0.16992188,-21.15853659,252.98780488,-1726.52439024,21.23588235
6.02000000,-0.09106445,0.00610352,-0.20776367,36.70731707,256.09756098,-1723.29268293,21.14176471
6.03000000,-0.08178711,0.00561523,-0.32055664,92.01219512,244.14634146,-1720.48780488,21.14176471
6.04000000,-0.04833984,-0.00781250,-0.37597656,144.08536585,217.07317073,-1718.96341463,21.18882353
6.05000000,-0.03369141,-0.02661133,-0.36206055,184.08536585,178.04878049,-1717.74390244,21.18882353
6.06000000,-0.02563477,-0.04882812,-0.31054688,211.70731707,130.42682927,-1717.86585366,21.09470588
6.07000000,-0.01977539,-0.07202148,-0.28198242,224.63414634,78.59756098,-1718.96341463,21.14176471
6.08000000,-0.02319336,-0.09399414,-0.29760742,222.56097561,25.06097561,-1720.67073171,21.14176471
6.09000000,-0.01513672,-0.11694336,-0.33447266,205.06097561,-24.93902439,-1723.35365854,21.04764706
6.10000000,-0.02465820,-0.12841797,-0.35180664,173.53658537,-68.41463415,-1725.91463415,21.18882353
6.11000000,-0.03491211,-0.13696289,-0.34863281,131.52439024,-101.58536585,-1729.02439024,21.18882353
6.12000000,-0.06298828,-0.15283203,-0.32250977,82.92682927,-120.48780488,-1732.37804878,21.28294118
6.13000000,-0.09252930,-0.15502930,-0.32788086,30.24390244,-126.28048780,-1734.69512195,21.14176471
6.14000000,-0.10229492,-0.14819336,-0.33862305,-21.76829268,-117.86585366,-1737.07317073,21.04764706
6.15000000,-0.12622070,-0.14111328,-0.36010742,-69.87804878,-95.06097561,-1738.35365854,21.18882353
6.16000000,-0.14575195,-0.12500000,-0.35473633,-109.57317073,-60.73170732,-1738.84146341,21.18882353
6.17000000,-0.15649414,-0.10668945,-0.34667969,-137.80487805,-17.86585366,-1738.29268293,21.14176471
6.18000000,-0.16845703,-0.08862305,-0.34008789,-152.92682927,31.70731707,-1737.13414634,21.23588235
6.19000000,-0.17846680,-0.07885742,-0.34716797,-153.65853659,84.08536585,-1734.87804878,21.09470588
6.20000000,-0.16503906,-0.05664062,-0.35644531,-139.75609756,133.65853659,-1731.89024390,21.18882353
6.21000000,-0.15649414,-0.04809570,-0.38085938,-111.70731707,177.74390244,-1728.65853659,21.04764706
6.22000000,-0.13867188,-0.03710938,-0.38500977,-73.29268293,211.58536585,-1725.24390244,21.18882353
6.23000000,-0.11962891,-0.02929688,-0.40258789,-26.46341463,233.53658537,-1722.13414634,21.14176471
6.24000000,-0.09301758,-0.01660156,-0.41772461,25.54878049,242.80487805,-1718.84146341,21.14176471
6.25000000,-0.06982422,-0.01025391,-0.42651367,77.86585366,237.01219512,-1716.21951220,21.09470588
6.26000000,-0.04248047,-0.02246094,-0.43359375,125.79268293,217.74390244,-1713.96341463,21.09470588
6.27000000,-0.02319336,-0.02246094,-0.43481445,165.73170732,186.64634146,-1713.35365854,21.09470588
6.28000000,-0.00244141,-0.03491211,-0.44604492,195.30487805,145.85365854,-1712.92682927,21.09470588
6.29000000,0.00146484,-0.05151367,-0.45605469,211.58536585,98.71951220,-1713.53658537,21.18882353
6.30000000,0.00830078,-0.05883789,-0.46801758,213.59756098,49.57317073,-1715.00000000,21.14176471
6.31000000,0.00024414,-0.08081055,-0.48022461,201.58536585,1.21951220,-1717.31707317,21.14176471
6.32000000,-0.00512695,-0.10131836,-0.48632812,176.95121951,-41.95121951,-1720.18292683,21.14176471
6.33000000,-0.02441406,-0.11303711,-0.48950195,140.91463415,-77.50000000,-1723.04878049,21.18882353
6.34000000,-0.03271484,-0.12548828,-0.50024414,97.43902439,-101.03658537,-1725.85365854,21.09470588
6.35000000,-0.05273438,-0.12719727,-0.49438477,50.54878049,-111.40243902,-1728.53658537,21.14176471
6.36000000,-0.07861328,-0.12963867,-0.48535156,2.19512195,-108.59756098,-1730.36585366,21.14176471
6.37000000,-0.09936523,-0.13671875,-0.49145508,-43.29268293,-93.10975610,-1731.76829268,21.14176471
6.38000000,-0.11743164,-0.13183594,-0.48266602,-82.98780488,-64.69512195,-1732.68292683,21.09470588
6.39000000,-0.12695312,-0.13037109,-0.47045898,-112.92682927,-27.50000000,-1732.62195122,21.18882353
6.40000000,-0.14257812,-0.11279297,-0.47338867,-130.48780488,16.40243902,-1731.52439024,21.14176471
6.41000000,-0.14599609,-0.09008789,-0.48437500,-135.60975610,64.08536585,-1729.93902439,21.09470588
6.42000000,-0.14086914,-0.07128906,-0.47875977,-127.01219512,110.42682927,-1727.37804878,21.09470588
6.43000000,-0.13134766,-0.05590820,-0.49316406,-106.15853659,152.68292683,-1724.93902439,21.09470588
6.44000000,-0.11547852,-0.03417969,-0.50878906,-74.51219512,187.86585366,-1721.64634146,21.09470588
6.45000000,-0.11279297,-0.00610352,-0.52294922,-34.93902439,212.68292683,-1718.41463415,21.09470588
6.46000000,-0.08642578,0.00659180,-0.53222656,8.65853659,225.48780488,-1715.18292683,21.14176471
6.47000000,-0.07763672,0.01879883,-0.54565430,54.20731707,225.00000000,-1712.98780488,21.09470588
6.48000000,-0.05224609,0.02001953,-0.55834961,96.03658537,211.70731707,-1711.40243902,21.18882353
6.49000000,-0.04101562,0.02270508,-0.57812500,132.37804878,187.01219512,-1710.18292683,21.18882353
6.50000000,-0.03344727,0.00756836,-0.58862305,158.41463415,153.23170732,-1709.51219512,21.18882353
